#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;
PLT;0;transport_1119_20250602;GER01PLANTBEL01TERM-TRUCK-01;02/06/2025-00:00:00;04/06/2025-00:00:00;8.0;0.0;
PLT;1;transport_1120_20250603;GER01PLANTBEL01TERM-TRUCK-01;03/06/2025-00:00:00;05/06/2025-00:00:00;21.0;0.0;
PLT;2;transport_1121_20250604;GER01PLANTBEL01TERM-TRUCK-01;04/06/2025-00:00:00;06/06/2025-00:00:00;8.0;0.0;
PLT;3;transport_1122_20250605;GER01PLANTBEL01TERM-TRUCK-01;05/06/2025-00:00:00;07/06/2025-00:00:00;10.0;0.0;
PLT;4;transport_1123_20250606;GER01PLANTBEL01TERM-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;11.0;0.0;
PLT;7;transport_1126_20250609;GER01PLANTBEL01TERM-TRUCK-01;09/06/2025-00:00:00;11/06/2025-00:00:00;13.0;0.0;
PLT;8;transport_1127_20250610;GER01PLANTBEL01TERM-TRUCK-01;10/06/2025-00:00:00;12/06/2025-00:00:00;19.0;0.0;
PLT;9;transport_1128_20250611;GER01PLANTBEL01TERM-TRUCK-01;11/06/2025-00:00:00;13/06/2025-00:00:00;8.0;0.0;
PLT;10;transport_1129_20250612;GER01PLANTBEL01TERM-TRUCK-01;12/06/2025-00:00:00;14/06/2025-00:00:00;8.0;0.0;
PLT;11;transport_1130_20250613;GER01PLANTBEL01TERM-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;6.0;0.0;
PLT;14;transport_1133_20250616;GER01PLANTBEL01TERM-TRUCK-01;16/06/2025-00:00:00;18/06/2025-00:00:00;12.0;0.0;
PLT;15;transport_1134_20250617;GER01PLANTBEL01TERM-TRUCK-01;17/06/2025-00:00:00;19/06/2025-00:00:00;22.0;0.0;
PLT;16;transport_1135_20250618;GER01PLANTBEL01TERM-TRUCK-01;18/06/2025-00:00:00;20/06/2025-00:00:00;10.0;0.0;
PLT;17;transport_1136_20250619;GER01PLANTBEL01TERM-TRUCK-01;19/06/2025-00:00:00;21/06/2025-00:00:00;7.0;0.0;
PLT;18;transport_1137_20250620;GER01PLANTBEL01TERM-TRUCK-01;20/06/2025-00:00:00;22/06/2025-00:00:00;9.0;0.0;
PLT;21;transport_1140_20250623;GER01PLANTBEL01TERM-TRUCK-01;23/06/2025-00:00:00;25/06/2025-00:00:00;9.0;0.0;
PLT;22;transport_1141_20250624;GER01PLANTBEL01TERM-TRUCK-01;24/06/2025-00:00:00;26/06/2025-00:00:00;22.0;0.0;
PLT;23;transport_1142_20250625;GER01PLANTBEL01TERM-TRUCK-01;25/06/2025-00:00:00;27/06/2025-00:00:00;8.0;0.0;
PLT;24;transport_1143_20250626;GER01PLANTBEL01TERM-TRUCK-01;26/06/2025-00:00:00;28/06/2025-00:00:00;11.0;0.0;
PLT;25;transport_1144_20250627;GER01PLANTBEL01TERM-TRUCK-01;27/06/2025-00:00:00;29/06/2025-00:00:00;7.0;0.0;
PLT;29;transport_1148_20250701;GER01PLANTBEL01TERM-TRUCK-01;01/07/2025-00:00:00;03/07/2025-00:00:00;20.0;0.0;
PLT;30;transport_1149_20250702;GER01PLANTBEL01TERM-TRUCK-01;02/07/2025-00:00:00;04/07/2025-00:00:00;10.0;0.0;
PLT;31;transport_1150_20250703;GER01PLANTBEL01TERM-TRUCK-01;03/07/2025-00:00:00;05/07/2025-00:00:00;7.0;0.0;
PLT;32;transport_1151_20250704;GER01PLANTBEL01TERM-TRUCK-01;04/07/2025-00:00:00;06/07/2025-00:00:00;9.0;0.0;
PLT;35;transport_1154_20250707;GER01PLANTBEL01TERM-TRUCK-01;07/07/2025-00:00:00;09/07/2025-00:00:00;13.0;0.0;
PLT;36;transport_1155_20250708;GER01PLANTBEL01TERM-TRUCK-01;08/07/2025-00:00:00;10/07/2025-00:00:00;19.0;0.0;
PLT;37;transport_1156_20250709;GER01PLANTBEL01TERM-TRUCK-01;09/07/2025-00:00:00;11/07/2025-00:00:00;7.0;0.0;
PLT;38;transport_1157_20250710;GER01PLANTBEL01TERM-TRUCK-01;10/07/2025-00:00:00;12/07/2025-00:00:00;6.0;0.0;
PLT;39;transport_1158_20250711;GER01PLANTBEL01TERM-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;10.0;0.0;
PLT;42;transport_1161_20250714;GER01PLANTBEL01TERM-TRUCK-01;14/07/2025-00:00:00;16/07/2025-00:00:00;10.0;0.0;
PLT;43;transport_1162_20250715;GER01PLANTBEL01TERM-TRUCK-01;15/07/2025-00:00:00;17/07/2025-00:00:00;20.0;0.0;
PLT;44;transport_1163_20250716;GER01PLANTBEL01TERM-TRUCK-01;16/07/2025-00:00:00;18/07/2025-00:00:00;7.0;0.0;
PLT;45;transport_1164_20250717;GER01PLANTBEL01TERM-TRUCK-01;17/07/2025-00:00:00;19/07/2025-00:00:00;11.0;0.0;
PLT;46;transport_1165_20250718;GER01PLANTBEL01TERM-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;11.0;0.0;
PLT;49;transport_1168_20250721;GER01PLANTBEL01TERM-TRUCK-01;21/07/2025-00:00:00;23/07/2025-00:00:00;11.0;0.0;
PLT;50;transport_1169_20250722;GER01PLANTBEL01TERM-TRUCK-01;22/07/2025-00:00:00;24/07/2025-00:00:00;22.0;0.0;
PLT;51;transport_1170_20250723;GER01PLANTBEL01TERM-TRUCK-01;23/07/2025-00:00:00;25/07/2025-00:00:00;10.0;0.0;
PLT;52;transport_1171_20250724;GER01PLANTBEL01TERM-TRUCK-01;24/07/2025-00:00:00;26/07/2025-00:00:00;7.0;0.0;
PLT;53;transport_1172_20250725;GER01PLANTBEL01TERM-TRUCK-01;25/07/2025-00:00:00;27/07/2025-00:00:00;11.0;0.0;
PLT;56;transport_1175_20250728;GER01PLANTBEL01TERM-TRUCK-01;28/07/2025-00:00:00;30/07/2025-00:00:00;10.0;0.0;
PLT;57;transport_1176_20250729;GER01PLANTBEL01TERM-TRUCK-01;29/07/2025-00:00:00;31/07/2025-00:00:00;23.0;0.0;
PLT;58;transport_1177_20250730;GER01PLANTBEL01TERM-TRUCK-01;30/07/2025-00:00:00;01/08/2025-00:00:00;7.0;0.0;
PLT;59;transport_1178_20250731;GER01PLANTBEL01TERM-TRUCK-01;31/07/2025-00:00:00;02/08/2025-00:00:00;6.0;0.0;
PLT;60;transport_1179_20250801;GER01PLANTBEL01TERM-TRUCK-01;01/08/2025-00:00:00;03/08/2025-00:00:00;9.0;0.0;
PLT;0;transport_1181_20250602;GER01PLANTBEL01TERM-TRUCK-02;02/06/2025-00:00:00;04/06/2025-00:00:00;8.0;1238.0;
PLT;1;transport_1182_20250603;GER01PLANTBEL01TERM-TRUCK-02;03/06/2025-00:00:00;05/06/2025-00:00:00;6.0;1188.0;
PLT;4;transport_1185_20250606;GER01PLANTBEL01TERM-TRUCK-02;06/06/2025-00:00:00;08/06/2025-00:00:00;11.0;1591.0;
PLT;7;transport_1188_20250609;GER01PLANTBEL01TERM-TRUCK-02;09/06/2025-00:00:00;11/06/2025-00:00:00;13.0;2015.0;
PLT;8;transport_1189_20250610;GER01PLANTBEL01TERM-TRUCK-02;10/06/2025-00:00:00;12/06/2025-00:00:00;4.0;790.0;
PLT;11;transport_1192_20250613;GER01PLANTBEL01TERM-TRUCK-02;13/06/2025-00:00:00;15/06/2025-00:00:00;6.0;994.0;
PLT;14;transport_1195_20250616;GER01PLANTBEL01TERM-TRUCK-02;16/06/2025-00:00:00;18/06/2025-00:00:00;12.0;2148.0;
PLT;15;transport_1196_20250617;GER01PLANTBEL01TERM-TRUCK-02;17/06/2025-00:00:00;19/06/2025-00:00:00;7.0;872.0;
PLT;18;transport_1199_20250620;GER01PLANTBEL01TERM-TRUCK-02;20/06/2025-00:00:00;22/06/2025-00:00:00;9.0;1093.0;
PLT;21;transport_1202_20250623;GER01PLANTBEL01TERM-TRUCK-02;23/06/2025-00:00:00;25/06/2025-00:00:00;9.0;1421.0;
PLT;22;transport_1203_20250624;GER01PLANTBEL01TERM-TRUCK-02;24/06/2025-00:00:00;26/06/2025-00:00:00;7.0;985.0;
PLT;25;transport_1206_20250627;GER01PLANTBEL01TERM-TRUCK-02;27/06/2025-00:00:00;29/06/2025-00:00:00;7.0;999.0;
PLT;29;transport_1210_20250701;GER01PLANTBEL01TERM-TRUCK-02;01/07/2025-00:00:00;03/07/2025-00:00:00;5.0;467.0;
PLT;32;transport_1213_20250704;GER01PLANTBEL01TERM-TRUCK-02;04/07/2025-00:00:00;06/07/2025-00:00:00;9.0;1602.0;
PLT;35;transport_1216_20250707;GER01PLANTBEL01TERM-TRUCK-02;07/07/2025-00:00:00;09/07/2025-00:00:00;13.0;1284.0;
PLT;36;transport_1217_20250708;GER01PLANTBEL01TERM-TRUCK-02;08/07/2025-00:00:00;10/07/2025-00:00:00;4.0;776.0;
PLT;39;transport_1220_20250711;GER01PLANTBEL01TERM-TRUCK-02;11/07/2025-00:00:00;13/07/2025-00:00:00;10.0;1564.0;
PLT;42;transport_1223_20250714;GER01PLANTBEL01TERM-TRUCK-02;14/07/2025-00:00:00;16/07/2025-00:00:00;10.0;1783.0;
PLT;43;transport_1224_20250715;GER01PLANTBEL01TERM-TRUCK-02;15/07/2025-00:00:00;17/07/2025-00:00:00;5.0;666.0;
PLT;46;transport_1227_20250718;GER01PLANTBEL01TERM-TRUCK-02;18/07/2025-00:00:00;20/07/2025-00:00:00;11.0;1161.0;
PLT;49;transport_1230_20250721;GER01PLANTBEL01TERM-TRUCK-02;21/07/2025-00:00:00;23/07/2025-00:00:00;11.0;1477.0;
PLT;50;transport_1231_20250722;GER01PLANTBEL01TERM-TRUCK-02;22/07/2025-00:00:00;24/07/2025-00:00:00;7.0;1309.0;
PLT;53;transport_1234_20250725;GER01PLANTBEL01TERM-TRUCK-02;25/07/2025-00:00:00;27/07/2025-00:00:00;11.0;2077.0;
PLT;56;transport_1237_20250728;GER01PLANTBEL01TERM-TRUCK-02;28/07/2025-00:00:00;30/07/2025-00:00:00;10.0;1426.0;
PLT;57;transport_1238_20250729;GER01PLANTBEL01TERM-TRUCK-02;29/07/2025-00:00:00;31/07/2025-00:00:00;8.0;792.0;
PLT;60;transport_1241_20250801;GER01PLANTBEL01TERM-TRUCK-02;01/08/2025-00:00:00;03/08/2025-00:00:00;9.0;1311.0;
PLT;0;transport_1243_20250602;BEL01TERMFRA01DEAL-TRUCK-01;02/06/2025-00:00:00;04/06/2025-00:00:00;8.0;0.0;
PLT;1;transport_1244_20250603;BEL01TERMFRA01DEAL-TRUCK-01;03/06/2025-00:00:00;05/06/2025-00:00:00;9.0;0.0;
PLT;2;transport_1245_20250604;BEL01TERMFRA01DEAL-TRUCK-01;04/06/2025-00:00:00;06/06/2025-00:00:00;8.0;0.0;
PLT;3;transport_1246_20250605;BEL01TERMFRA01DEAL-TRUCK-01;05/06/2025-00:00:00;07/06/2025-00:00:00;22.0;0.0;
PLT;4;transport_1247_20250606;BEL01TERMFRA01DEAL-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;11.0;0.0;
PLT;7;transport_1250_20250609;BEL01TERMFRA01DEAL-TRUCK-01;09/06/2025-00:00:00;11/06/2025-00:00:00;13.0;0.0;
PLT;8;transport_1251_20250610;BEL01TERMFRA01DEAL-TRUCK-01;10/06/2025-00:00:00;12/06/2025-00:00:00;7.0;0.0;
PLT;9;transport_1252_20250611;BEL01TERMFRA01DEAL-TRUCK-01;11/06/2025-00:00:00;13/06/2025-00:00:00;8.0;0.0;
PLT;10;transport_1253_20250612;BEL01TERMFRA01DEAL-TRUCK-01;12/06/2025-00:00:00;14/06/2025-00:00:00;20.0;0.0;
PLT;11;transport_1254_20250613;BEL01TERMFRA01DEAL-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;6.0;0.0;
PLT;14;transport_1257_20250616;BEL01TERMFRA01DEAL-TRUCK-01;16/06/2025-00:00:00;18/06/2025-00:00:00;12.0;0.0;
PLT;15;transport_1258_20250617;BEL01TERMFRA01DEAL-TRUCK-01;17/06/2025-00:00:00;19/06/2025-00:00:00;10.0;0.0;
PLT;16;transport_1259_20250618;BEL01TERMFRA01DEAL-TRUCK-01;18/06/2025-00:00:00;20/06/2025-00:00:00;10.0;0.0;
