#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;
PLT;0;transport_6460_20250602;GER01PLANTGER02TERM-TRUCK-01;02/06/2025-00:00:00;04/06/2025-00:00:00;24.0;2224.0;
PLT;1;transport_6461_20250603;GER01PLANTGER02TERM-TRUCK-01;03/06/2025-00:00:00;05/06/2025-00:00:00;17.0;1783.0;
PLT;3;transport_6463_20250605;GER01PLANTGER02TERM-TRUCK-01;05/06/2025-00:00:00;07/06/2025-00:00:00;13.0;1131.0;
PLT;4;transport_6464_20250606;GER01PLANTGER02TERM-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;25.0;1507.0;
PLT;7;transport_6467_20250609;GER01PLANTGER02TERM-TRUCK-01;09/06/2025-00:00:00;11/06/2025-00:00:00;31.0;2675.0;
PLT;8;transport_6468_20250610;GER01PLANTGER02TERM-TRUCK-01;10/06/2025-00:00:00;12/06/2025-00:00:00;16.0;1319.0;
PLT;9;transport_6469_20250611;GER01PLANTGER02TERM-TRUCK-01;11/06/2025-00:00:00;13/06/2025-00:00:00;12.0;1406.0;
PLT;10;transport_6470_20250612;GER01PLANTGER02TERM-TRUCK-01;12/06/2025-00:00:00;14/06/2025-00:00:00;8.0;932.0;
PLT;11;transport_6471_20250613;GER01PLANTGER02TERM-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;19.0;1396.0;
PLT;14;transport_6474_20250616;GER01PLANTGER02TERM-TRUCK-01;16/06/2025-00:00:00;18/06/2025-00:00:00;23.0;2473.0;
PLT;15;transport_6475_20250617;GER01PLANTGER02TERM-TRUCK-01;17/06/2025-00:00:00;19/06/2025-00:00:00;23.0;1768.0;
PLT;16;transport_6476_20250618;GER01PLANTGER02TERM-TRUCK-01;18/06/2025-00:00:00;20/06/2025-00:00:00;9.0;807.0;
PLT;17;transport_6477_20250619;GER01PLANTGER02TERM-TRUCK-01;19/06/2025-00:00:00;21/06/2025-00:00:00;11.0;892.0;
PLT;18;transport_6478_20250620;GER01PLANTGER02TERM-TRUCK-01;20/06/2025-00:00:00;22/06/2025-00:00:00;17.0;1429.0;
PLT;21;transport_6481_20250623;GER01PLANTGER02TERM-TRUCK-01;23/06/2025-00:00:00;25/06/2025-00:00:00;24.0;2355.0;
PLT;22;transport_6482_20250624;GER01PLANTGER02TERM-TRUCK-01;24/06/2025-00:00:00;26/06/2025-00:00:00;20.0;2213.0;
PLT;23;transport_6483_20250625;GER01PLANTGER02TERM-TRUCK-01;25/06/2025-00:00:00;27/06/2025-00:00:00;10.0;788.0;
PLT;24;transport_6484_20250626;GER01PLANTGER02TERM-TRUCK-01;26/06/2025-00:00:00;28/06/2025-00:00:00;9.0;1023.0;
PLT;25;transport_6485_20250627;GER01PLANTGER02TERM-TRUCK-01;27/06/2025-00:00:00;29/06/2025-00:00:00;22.0;2308.0;
PLT;28;transport_6488_20250630;GER01PLANTGER02TERM-TRUCK-01;30/06/2025-00:00:00;02/07/2025-00:00:00;24.0;2551.0;
PLT;29;transport_6489_20250701;GER01PLANTGER02TERM-TRUCK-01;01/07/2025-00:00:00;03/07/2025-00:00:00;21.0;1892.0;
PLT;30;transport_6490_20250702;GER01PLANTGER02TERM-TRUCK-01;02/07/2025-00:00:00;04/07/2025-00:00:00;11.0;1109.0;
PLT;31;transport_6491_20250703;GER01PLANTGER02TERM-TRUCK-01;03/07/2025-00:00:00;05/07/2025-00:00:00;11.0;930.0;
PLT;32;transport_6492_20250704;GER01PLANTGER02TERM-TRUCK-01;04/07/2025-00:00:00;06/07/2025-00:00:00;16.0;1363.0;
PLT;35;transport_6495_20250707;GER01PLANTGER02TERM-TRUCK-01;07/07/2025-00:00:00;09/07/2025-00:00:00;25.0;2759.0;
PLT;37;transport_6497_20250709;GER01PLANTGER02TERM-TRUCK-01;09/07/2025-00:00:00;11/07/2025-00:00:00;8.0;657.0;
PLT;38;transport_6498_20250710;GER01PLANTGER02TERM-TRUCK-01;10/07/2025-00:00:00;12/07/2025-00:00:00;10.0;640.0;
PLT;39;transport_6499_20250711;GER01PLANTGER02TERM-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;25.0;1950.0;
PLT;42;transport_6502_20250714;GER01PLANTGER02TERM-TRUCK-01;14/07/2025-00:00:00;16/07/2025-00:00:00;28.0;2912.0;
PLT;43;transport_6503_20250715;GER01PLANTGER02TERM-TRUCK-01;15/07/2025-00:00:00;17/07/2025-00:00:00;23.0;1775.0;
PLT;44;transport_6504_20250716;GER01PLANTGER02TERM-TRUCK-01;16/07/2025-00:00:00;18/07/2025-00:00:00;10.0;691.0;
PLT;45;transport_6505_20250717;GER01PLANTGER02TERM-TRUCK-01;17/07/2025-00:00:00;19/07/2025-00:00:00;9.0;923.0;
PLT;46;transport_6506_20250718;GER01PLANTGER02TERM-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;17.0;1134.0;
PLT;49;transport_6509_20250721;GER01PLANTGER02TERM-TRUCK-01;21/07/2025-00:00:00;23/07/2025-00:00:00;21.0;1659.0;
PLT;50;transport_6510_20250722;GER01PLANTGER02TERM-TRUCK-01;22/07/2025-00:00:00;24/07/2025-00:00:00;23.0;1386.0;
PLT;51;transport_6511_20250723;GER01PLANTGER02TERM-TRUCK-01;23/07/2025-00:00:00;25/07/2025-00:00:00;9.0;918.0;
PLT;52;transport_6512_20250724;GER01PLANTGER02TERM-TRUCK-01;24/07/2025-00:00:00;26/07/2025-00:00:00;12.0;1109.0;
PLT;53;transport_6513_20250725;GER01PLANTGER02TERM-TRUCK-01;25/07/2025-00:00:00;27/07/2025-00:00:00;18.0;1487.0;
PLT;56;transport_6516_20250728;GER01PLANTGER02TERM-TRUCK-01;28/07/2025-00:00:00;30/07/2025-00:00:00;25.0;2724.0;
PLT;57;transport_6517_20250729;GER01PLANTGER02TERM-TRUCK-01;29/07/2025-00:00:00;31/07/2025-00:00:00;17.0;1912.0;
PLT;58;transport_6518_20250730;GER01PLANTGER02TERM-TRUCK-01;30/07/2025-00:00:00;01/08/2025-00:00:00;10.0;1185.0;
PLT;59;transport_6519_20250731;GER01PLANTGER02TERM-TRUCK-01;31/07/2025-00:00:00;02/08/2025-00:00:00;8.0;781.0;
PLT;60;transport_6520_20250801;GER01PLANTGER02TERM-TRUCK-01;01/08/2025-00:00:00;03/08/2025-00:00:00;22.0;2476.0;
PLT;63;transport_6523_20250804;GER01PLANTGER02TERM-TRUCK-01;04/08/2025-00:00:00;06/08/2025-00:00:00;25.0;2625.0;
