#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;
PLT;0;transport_4545_20250602;GER01PLANTGER02TERM-TRAIN-01;02/06/2025-00:00:00;05/06/2025-00:00:00;22.0;0.0;
PLT;1;transport_4546_20250603;GER01PLANTGER02TERM-TRAIN-01;03/06/2025-00:00:00;06/06/2025-00:00:00;22.0;0.0;
PLT;3;transport_4548_20250605;GER01PLANTGER02TERM-TRAIN-01;05/06/2025-00:00:00;08/06/2025-00:00:00;22.0;0.0;
PLT;7;transport_4552_20250609;GER01PLANTGER02TERM-TRAIN-01;09/06/2025-00:00:00;12/06/2025-00:00:00;22.0;0.0;
PLT;8;transport_4553_20250610;GER01PLANTGER02TERM-TRAIN-01;10/06/2025-00:00:00;13/06/2025-00:00:00;22.0;0.0;
PLT;14;transport_4559_20250616;GER01PLANTGER02TERM-TRAIN-01;16/06/2025-00:00:00;19/06/2025-00:00:00;22.0;0.0;
PLT;17;transport_4562_20250619;GER01PLANTGER02TERM-TRAIN-01;19/06/2025-00:00:00;22/06/2025-00:00:00;22.0;0.0;
PLT;22;transport_4567_20250624;GER01PLANTGER02TERM-TRAIN-01;24/06/2025-00:00:00;27/06/2025-00:00:00;43.0;0.0;
PLT;28;transport_4573_20250630;GER01PLANTGER02TERM-TRAIN-01;30/06/2025-00:00:00;03/07/2025-00:00:00;22.0;0.0;
PLT;29;transport_4574_20250701;GER01PLANTGER02TERM-TRAIN-01;01/07/2025-00:00:00;04/07/2025-00:00:00;22.0;0.0;
PLT;31;transport_4576_20250703;GER01PLANTGER02TERM-TRAIN-01;03/07/2025-00:00:00;06/07/2025-00:00:00;22.0;0.0;
PLT;35;transport_4580_20250707;GER01PLANTGER02TERM-TRAIN-01;07/07/2025-00:00:00;10/07/2025-00:00:00;22.0;0.0;
PLT;36;transport_4581_20250708;GER01PLANTGER02TERM-TRAIN-01;08/07/2025-00:00:00;11/07/2025-00:00:00;22.0;0.0;
PLT;38;transport_4583_20250710;GER01PLANTGER02TERM-TRAIN-01;10/07/2025-00:00:00;13/07/2025-00:00:00;22.0;0.0;
PLT;42;transport_4587_20250714;GER01PLANTGER02TERM-TRAIN-01;14/07/2025-00:00:00;17/07/2025-00:00:00;22.0;0.0;
PLT;45;transport_4590_20250717;GER01PLANTGER02TERM-TRAIN-01;17/07/2025-00:00:00;20/07/2025-00:00:00;22.0;0.0;
PLT;49;transport_4594_20250721;GER01PLANTGER02TERM-TRAIN-01;21/07/2025-00:00:00;24/07/2025-00:00:00;22.0;0.0;
PLT;50;transport_4595_20250722;GER01PLANTGER02TERM-TRAIN-01;22/07/2025-00:00:00;25/07/2025-00:00:00;22.0;0.0;
PLT;52;transport_4597_20250724;GER01PLANTGER02TERM-TRAIN-01;24/07/2025-00:00:00;27/07/2025-00:00:00;22.0;0.0;
PLT;56;transport_4601_20250728;GER01PLANTGER02TERM-TRAIN-01;28/07/2025-00:00:00;31/07/2025-00:00:00;22.0;0.0;
PLT;57;transport_4602_20250729;GER01PLANTGER02TERM-TRAIN-01;29/07/2025-00:00:00;01/08/2025-00:00:00;22.0;0.0;
PLT;59;transport_4604_20250731;GER01PLANTGER02TERM-TRAIN-01;31/07/2025-00:00:00;03/08/2025-00:00:00;22.0;0.0;
PLT;0;transport_4608_20250602;GER01PLANTBEL01TERM-TRUCK-01;02/06/2025-00:00:00;04/06/2025-00:00:00;17.0;3016.0;
PLT;1;transport_4609_20250603;GER01PLANTBEL01TERM-TRUCK-01;03/06/2025-00:00:00;05/06/2025-00:00:00;17.0;2039.0;
PLT;2;transport_4610_20250604;GER01PLANTBEL01TERM-TRUCK-01;04/06/2025-00:00:00;06/06/2025-00:00:00;19.0;2367.0;
PLT;4;transport_4612_20250606;GER01PLANTBEL01TERM-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;27.0;5265.0;
PLT;7;transport_4615_20250609;GER01PLANTBEL01TERM-TRUCK-01;09/06/2025-00:00:00;11/06/2025-00:00:00;18.0;2082.0;
PLT;8;transport_4616_20250610;GER01PLANTBEL01TERM-TRUCK-01;10/06/2025-00:00:00;12/06/2025-00:00:00;18.0;2613.0;
PLT;10;transport_4618_20250612;GER01PLANTBEL01TERM-TRUCK-01;12/06/2025-00:00:00;14/06/2025-00:00:00;21.0;3410.0;
PLT;11;transport_4619_20250613;GER01PLANTBEL01TERM-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;17.0;3396.0;
PLT;14;transport_4622_20250616;GER01PLANTBEL01TERM-TRUCK-01;16/06/2025-00:00:00;18/06/2025-00:00:00;27.0;3107.0;
PLT;17;transport_4625_20250619;GER01PLANTBEL01TERM-TRUCK-01;19/06/2025-00:00:00;21/06/2025-00:00:00;23.0;4007.0;
PLT;18;transport_4626_20250620;GER01PLANTBEL01TERM-TRUCK-01;20/06/2025-00:00:00;22/06/2025-00:00:00;23.0;2850.0;
PLT;22;transport_4630_20250624;GER01PLANTBEL01TERM-TRUCK-01;24/06/2025-00:00:00;26/06/2025-00:00:00;25.0;2548.0;
PLT;23;transport_4631_20250625;GER01PLANTBEL01TERM-TRUCK-01;25/06/2025-00:00:00;27/06/2025-00:00:00;34.0;4584.0;
PLT;24;transport_4632_20250626;GER01PLANTBEL01TERM-TRUCK-01;26/06/2025-00:00:00;28/06/2025-00:00:00;15.0;2850.0;
PLT;25;transport_4633_20250627;GER01PLANTBEL01TERM-TRUCK-01;27/06/2025-00:00:00;29/06/2025-00:00:00;16.0;2788.0;
PLT;28;transport_4636_20250630;GER01PLANTBEL01TERM-TRUCK-01;30/06/2025-00:00:00;02/07/2025-00:00:00;15.0;1999.0;
PLT;29;transport_4637_20250701;GER01PLANTBEL01TERM-TRUCK-01;01/07/2025-00:00:00;03/07/2025-00:00:00;18.0;2942.0;
PLT;31;transport_4639_20250703;GER01PLANTBEL01TERM-TRUCK-01;03/07/2025-00:00:00;05/07/2025-00:00:00;24.0;3747.0;
PLT;36;transport_4644_20250708;GER01PLANTBEL01TERM-TRUCK-01;08/07/2025-00:00:00;10/07/2025-00:00:00;26.0;2650.0;
PLT;38;transport_4646_20250710;GER01PLANTBEL01TERM-TRUCK-01;10/07/2025-00:00:00;12/07/2025-00:00:00;21.0;3424.0;
PLT;39;transport_4647_20250711;GER01PLANTBEL01TERM-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;23.0;3470.0;
PLT;42;transport_4650_20250714;GER01PLANTBEL01TERM-TRUCK-01;14/07/2025-00:00:00;16/07/2025-00:00:00;21.0;2625.0;
PLT;46;transport_4654_20250718;GER01PLANTBEL01TERM-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;22.0;3669.0;
PLT;49;transport_4657_20250721;GER01PLANTBEL01TERM-TRUCK-01;21/07/2025-00:00:00;23/07/2025-00:00:00;22.0;2175.0;
PLT;50;transport_4658_20250722;GER01PLANTBEL01TERM-TRUCK-01;22/07/2025-00:00:00;24/07/2025-00:00:00;27.0;2724.0;
PLT;52;transport_4660_20250724;GER01PLANTBEL01TERM-TRUCK-01;24/07/2025-00:00:00;26/07/2025-00:00:00;25.0;4472.0;
PLT;56;transport_4664_20250728;GER01PLANTBEL01TERM-TRUCK-01;28/07/2025-00:00:00;30/07/2025-00:00:00;26.0;2381.0;
PLT;57;transport_4665_20250729;GER01PLANTBEL01TERM-TRUCK-01;29/07/2025-00:00:00;31/07/2025-00:00:00;21.0;4138.0;
PLT;59;transport_4667_20250731;GER01PLANTBEL01TERM-TRUCK-01;31/07/2025-00:00:00;02/08/2025-00:00:00;21.0;2779.0;
PLT;60;transport_4668_20250801;GER01PLANTBEL01TERM-TRUCK-01;01/08/2025-00:00:00;03/08/2025-00:00:00;27.0;5216.0;
PLT;2;transport_4673_20250604;GER01PLANTBEL01TERM-TRAIN-01;04/06/2025-00:00:00;07/06/2025-00:00:00;18.0;0.0;
PLT;4;transport_4675_20250606;GER01PLANTBEL01TERM-TRAIN-01;06/06/2025-00:00:00;09/06/2025-00:00:00;18.0;0.0;
PLT;11;transport_4682_20250613;GER01PLANTBEL01TERM-TRAIN-01;13/06/2025-00:00:00;16/06/2025-00:00:00;18.0;0.0;
PLT;16;transport_4687_20250618;GER01PLANTBEL01TERM-TRAIN-01;18/06/2025-00:00:00;21/06/2025-00:00:00;18.0;0.0;
PLT;18;transport_4689_20250620;GER01PLANTBEL01TERM-TRAIN-01;20/06/2025-00:00:00;23/06/2025-00:00:00;18.0;0.0;
PLT;23;transport_4694_20250625;GER01PLANTBEL01TERM-TRAIN-01;25/06/2025-00:00:00;28/06/2025-00:00:00;18.0;0.0;
PLT;25;transport_4696_20250627;GER01PLANTBEL01TERM-TRAIN-01;27/06/2025-00:00:00;30/06/2025-00:00:00;18.0;0.0;
PLT;32;transport_4703_20250704;GER01PLANTBEL01TERM-TRAIN-01;04/07/2025-00:00:00;07/07/2025-00:00:00;18.0;0.0;
PLT;37;transport_4708_20250709;GER01PLANTBEL01TERM-TRAIN-01;09/07/2025-00:00:00;12/07/2025-00:00:00;18.0;0.0;
PLT;39;transport_4710_20250711;GER01PLANTBEL01TERM-TRAIN-01;11/07/2025-00:00:00;14/07/2025-00:00:00;18.0;0.0;
PLT;46;transport_4717_20250718;GER01PLANTBEL01TERM-TRAIN-01;18/07/2025-00:00:00;21/07/2025-00:00:00;18.0;0.0;
PLT;51;transport_4722_20250723;GER01PLANTBEL01TERM-TRAIN-01;23/07/2025-00:00:00;26/07/2025-00:00:00;18.0;0.0;
PLT;53;transport_4724_20250725;GER01PLANTBEL01TERM-TRAIN-01;25/07/2025-00:00:00;28/07/2025-00:00:00;18.0;0.0;
PLT;58;transport_4729_20250730;GER01PLANTBEL01TERM-TRAIN-01;30/07/2025-00:00:00;02/08/2025-00:00:00;18.0;0.0;
PLT;60;transport_4731_20250801;GER01PLANTBEL01TERM-TRAIN-01;01/08/2025-00:00:00;04/08/2025-00:00:00;18.0;0.0;
PLT;2;transport_4736_20250604;GER02TERMITA01DEAL-TRUCK-01;04/06/2025-00:00:00;06/06/2025-00:00:00;21.0;0.0;
PLT;4;transport_4738_20250606;GER02TERMITA01DEAL-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;7.0;0.0;
PLT;9;transport_4743_20250611;GER02TERMITA01DEAL-TRUCK-01;11/06/2025-00:00:00;13/06/2025-00:00:00;19.0;0.0;
PLT;11;transport_4745_20250613;GER02TERMITA01DEAL-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;11.0;0.0;
PLT;18;transport_4752_20250620;GER02TERMITA01DEAL-TRUCK-01;20/06/2025-00:00:00;22/06/2025-00:00:00;9.0;0.0;
PLT;23;transport_4757_20250625;GER02TERMITA01DEAL-TRUCK-01;25/06/2025-00:00:00;27/06/2025-00:00:00;17.0;0.0;
PLT;30;transport_4764_20250702;GER02TERMITA01DEAL-TRUCK-01;02/07/2025-00:00:00;04/07/2025-00:00:00;23.0;0.0;
PLT;32;transport_4766_20250704;GER02TERMITA01DEAL-TRUCK-01;04/07/2025-00:00:00;06/07/2025-00:00:00;9.0;0.0;
PLT;37;transport_4771_20250709;GER02TERMITA01DEAL-TRUCK-01;09/07/2025-00:00:00;11/07/2025-00:00:00;30.0;0.0;
PLT;39;transport_4773_20250711;GER02TERMITA01DEAL-TRUCK-01;11/07/2025-00:00:00;13/07/2025-00:00:00;11.0;0.0;
PLT;44;transport_4778_20250716;GER02TERMITA01DEAL-TRUCK-01;16/07/2025-00:00:00;18/07/2025-00:00:00;33.0;0.0;
PLT;46;transport_4780_20250718;GER02TERMITA01DEAL-TRUCK-01;18/07/2025-00:00:00;20/07/2025-00:00:00;16.0;0.0;
PLT;51;transport_4785_20250723;GER02TERMITA01DEAL-TRUCK-01;23/07/2025-00:00:00;25/07/2025-00:00:00;34.0;0.0;
