#PLT-Keyword;PlannedTransportID;PlannedTransportCode;PathSegmentCode;Departure;Arrival;Capacity;TotalPrice;
PLT;0;transport_2844_20250602;GER01PLANTGER02TERM-TRAIN-01;02/06/2025-00:00:00;05/06/2025-00:00:00;22.0;0.0;
PLT;7;transport_2851_20250609;GER01PLANTGER02TERM-TRAIN-01;09/06/2025-00:00:00;12/06/2025-00:00:00;22.0;0.0;
PLT;8;transport_2852_20250610;GER01PLANTGER02TERM-TRAIN-01;10/06/2025-00:00:00;13/06/2025-00:00:00;22.0;0.0;
PLT;10;transport_2854_20250612;GER01PLANTGER02TERM-TRAIN-01;12/06/2025-00:00:00;15/06/2025-00:00:00;22.0;0.0;
PLT;14;transport_2858_20250616;GER01PLANTGER02TERM-TRAIN-01;16/06/2025-00:00:00;19/06/2025-00:00:00;22.0;0.0;
PLT;15;transport_2859_20250617;GER01PLANTGER02TERM-TRAIN-01;17/06/2025-00:00:00;20/06/2025-00:00:00;22.0;0.0;
PLT;17;transport_2861_20250619;GER01PLANTGER02TERM-TRAIN-01;19/06/2025-00:00:00;22/06/2025-00:00:00;22.0;0.0;
PLT;22;transport_2866_20250624;GER01PLANTGER02TERM-TRAIN-01;24/06/2025-00:00:00;27/06/2025-00:00:00;43.0;0.0;
PLT;24;transport_2868_20250626;GER01PLANTGER02TERM-TRAIN-01;26/06/2025-00:00:00;29/06/2025-00:00:00;22.0;0.0;
PLT;28;transport_2872_20250630;GER01PLANTGER02TERM-TRAIN-01;30/06/2025-00:00:00;03/07/2025-00:00:00;22.0;0.0;
PLT;29;transport_2873_20250701;GER01PLANTGER02TERM-TRAIN-01;01/07/2025-00:00:00;04/07/2025-00:00:00;22.0;0.0;
PLT;31;transport_2875_20250703;GER01PLANTGER02TERM-TRAIN-01;03/07/2025-00:00:00;06/07/2025-00:00:00;22.0;0.0;
PLT;35;transport_2879_20250707;GER01PLANTGER02TERM-TRAIN-01;07/07/2025-00:00:00;10/07/2025-00:00:00;22.0;0.0;
PLT;36;transport_2880_20250708;GER01PLANTGER02TERM-TRAIN-01;08/07/2025-00:00:00;11/07/2025-00:00:00;22.0;0.0;
PLT;38;transport_2882_20250710;GER01PLANTGER02TERM-TRAIN-01;10/07/2025-00:00:00;13/07/2025-00:00:00;22.0;0.0;
PLT;43;transport_2887_20250715;GER01PLANTGER02TERM-TRAIN-01;15/07/2025-00:00:00;18/07/2025-00:00:00;43.0;0.0;
PLT;49;transport_2893_20250721;GER01PLANTGER02TERM-TRAIN-01;21/07/2025-00:00:00;24/07/2025-00:00:00;22.0;0.0;
PLT;50;transport_2894_20250722;GER01PLANTGER02TERM-TRAIN-01;22/07/2025-00:00:00;25/07/2025-00:00:00;22.0;0.0;
PLT;56;transport_2900_20250728;GER01PLANTGER02TERM-TRAIN-01;28/07/2025-00:00:00;31/07/2025-00:00:00;22.0;0.0;
PLT;57;transport_2901_20250729;GER01PLANTGER02TERM-TRAIN-01;29/07/2025-00:00:00;01/08/2025-00:00:00;22.0;0.0;
PLT;59;transport_2903_20250731;GER01PLANTGER02TERM-TRAIN-01;31/07/2025-00:00:00;03/08/2025-00:00:00;22.0;0.0;
PLT;0;transport_2907_20250602;GER01PLANTBEL01TERM-TRUCK-01;02/06/2025-00:00:00;04/06/2025-00:00:00;22.0;4117.0;
PLT;2;transport_2909_20250604;GER01PLANTBEL01TERM-TRUCK-01;04/06/2025-00:00:00;06/06/2025-00:00:00;33.0;5156.0;
PLT;3;transport_2910_20250605;GER01PLANTBEL01TERM-TRUCK-01;05/06/2025-00:00:00;07/06/2025-00:00:00;27.0;5138.0;
PLT;4;transport_2911_20250606;GER01PLANTBEL01TERM-TRUCK-01;06/06/2025-00:00:00;08/06/2025-00:00:00;16.0;2853.0;
PLT;7;transport_2914_20250609;GER01PLANTBEL01TERM-TRUCK-01;09/06/2025-00:00:00;11/06/2025-00:00:00;15.0;2572.0;
PLT;8;transport_2915_20250610;GER01PLANTBEL01TERM-TRUCK-01;10/06/2025-00:00:00;12/06/2025-00:00:00;19.0;2005.0;
PLT;9;transport_2916_20250611;GER01PLANTBEL01TERM-TRUCK-01;11/06/2025-00:00:00;13/06/2025-00:00:00;22.0;2050.0;
PLT;10;transport_2917_20250612;GER01PLANTBEL01TERM-TRUCK-01;12/06/2025-00:00:00;14/06/2025-00:00:00;18.0;2006.0;
PLT;11;transport_2918_20250613;GER01PLANTBEL01TERM-TRUCK-01;13/06/2025-00:00:00;15/06/2025-00:00:00;18.0;2416.0;
PLT;15;transport_2922_20250617;GER01PLANTBEL01TERM-TRUCK-01;17/06/2025-00:00:00;19/06/2025-00:00:00;25.0;4719.0;
PLT;16;transport_2923_20250618;GER01PLANTBEL01TERM-TRUCK-01;18/06/2025-00:00:00;20/06/2025-00:00:00;19.0;2355.0;
PLT;21;transport_2928_20250623;GER01PLANTBEL01TERM-TRUCK-01;23/06/2025-00:00:00;25/06/2025-00:00:00;23.0;3738.0;
PLT;22;transport_2929_20250624;GER01PLANTBEL01TERM-TRUCK-01;24/06/2025-00:00:00;26/06/2025-00:00:00;22.0;3204.0;
PLT;25;transport_2932_20250627;GER01PLANTBEL01TERM-TRUCK-01;27/06/2025-00:00:00;29/06/2025-00:00:00;25.0;2451.0;
PLT;28;transport_2935_20250630;GER01PLANTBEL01TERM-TRUCK-01;30/06/2025-00:00:00;02/07/2025-00:00:00;27.0;4083.0;
